Date/Time,THERMAL ZONE 1:Zone Mean Air Temperature [C](Hourly),THERMAL ZONE 2:Zone Mean Air Temperature [C](Hourly),THERMAL ZONE 3:Zone Mean Air Temperature [C](Hourly),THERMAL ZONE 4:Zone Mean Air Temperature [C](Hourly),THERMAL ZONE 5:Zone Mean Air Temperature [C](Hourly),THERMAL ZONE 6:Zone Mean Air Temperature [C](Hourly),THERMAL ZONE 7:Zone Mean Air Temperature [C](Hourly),THERMAL ZONE 8:Zone Mean Air Temperature [C](Hourly),THERMAL ZONE 1:Zone Air System Sensible Heating Energy [J](Hourly),THERMAL ZONE 1:Zone Air System Sensible Cooling Energy [J](Hourly),THERMAL ZONE 2:Zone Air System Sensible Heating Energy [J](Hourly),THERMAL ZONE 2:Zone Air System Sensible Cooling Energy [J](Hourly),THERMAL ZONE 3:Zone Air System Sensible Heating Energy [J](Hourly),THERMAL ZONE 3:Zone Air System Sensible Cooling Energy [J](Hourly),THERMAL ZONE 4:Zone Air System Sensible Heating Energy [J](Hourly),THERMAL ZONE 4:Zone Air System Sensible Cooling Energy [J](Hourly),THERMAL ZONE 5:Zone Air System Sensible Heating Energy [J](Hourly),THERMAL ZONE 5:Zone Air System Sensible Cooling Energy [J](Hourly),THERMAL ZONE 6:Zone Air System Sensible Heating Energy [J](Hourly),THERMAL ZONE 6:Zone Air System Sensible Cooling Energy [J](Hourly),THERMAL ZONE 7:Zone Air System Sensible Heating Energy [J](Hourly),THERMAL ZONE 7:Zone Air System Sensible Cooling Energy [J](Hourly),THERMAL ZONE 8:Zone Air System Sensible Heating Energy [J](Hourly),THERMAL ZONE 8:Zone Air System Sensible Cooling Energy [J](Hourly),Electricity:Facility [J](Monthly) 
 01/01  01:00:00,6.785925935115887,13.155415918246396,13.168704692459953,17.395909638517347,22.073348685524136,21.091787097669138,17.320268385213944,12.339994910995176,375181713.2134677,0.0,474646.4482771133,0.0,562675.0097233154,0.0,7014744.216778956,0.0,13600580.14849299,0.0,13129962.433383286,0.0,6647622.962570107,0.0,282225.7050915833,0.0 
 01/01  02:00:00,6.739046808663885,13.025243116408334,13.127616418000044,17.974298342182395,22.09918416724931,21.280054145776299,17.960000413713759,12.252799128159142,388776499.37465956,0.0,583801.9881830462,0.0,662108.9278043025,0.0,8450949.49691771,0.0,17289286.808637784,0.0,16453371.259329483,0.0,7990056.357157849,0.0,320550.74193044498,0.0 
 01/01  03:00:00,6.7269197428881128,12.688147270635808,12.514202491026876,17.99794850669924,21.715347208845964,21.034026581526299,18.057936411645046,12.133249252735263,371443532.17708817,0.0,571414.5995445881,0.0,743335.7257550273,0.0,6056656.434325394,0.0,11934834.925525982,0.0,11421934.19344283,0.0,5709340.354078786,0.0,290563.9394294778,0.0 
 01/01  04:00:00,6.721117270008985,12.398342716977722,12.003047357052289,17.999951209349854,21.288137296146858,20.68581087268995,18.08994373244503,11.986654881320682,324551372.30729189,0.0,363414.5354765494,0.0,571670.0819885694,0.0,4856591.277795188,0.0,9385608.39171093,0.0,9019123.23997682,0.0,4567963.704062524,0.0,191610.22932726745,0.0 
 01/01  05:00:00,6.718511030319059,11.335552528356967,10.413202124278529,18.000090998644674,21.126688158946594,20.60890126128212,18.17413931618598,11.50284704584416,149348273.5044182,0.0,0.0,415902.0073561159,0.0,176296.74844795766,4433087.39983631,0.0,8492158.747423185,0.0,8145493.796793401,0.0,4147388.4434062747,0.0,0.0,184232.99422753283 
 01/01  06:00:00,6.717126614181018,11.44791361788783,10.676476216196928,18.000166469658799,21.038990110886318,20.56948815023786,18.220874803969364,11.539417907349537,225807196.3000975,0.0,25915.84191689312,0.0,299103.16298186176,0.0,4209466.194366556,0.0,8021890.692328399,0.0,7683558.179647965,0.0,3924763.539312005,0.0,0.0,278.66176551719948 
 01/01  07:00:00,6.716343429510252,13.758466016842937,13.429908714380734,18.000111293852329,21.039320560841206,20.605840972140819,18.262180974255906,12.668758255293128,595905675.3741777,0.0,1652354.7884516766,0.0,2088437.0381216563,0.0,4125628.7531222936,0.0,7825629.954533883,0.0,7481979.418003772,0.0,3835531.2366440289,0.0,780995.9800464212,0.0 
 01/01  08:00:00,6.716571578021734,12.97733895967498,12.51234444207646,18.00023444882189,21.07832009159669,20.669683742479945,18.28469510982662,12.406565948956076,472057297.09723207,0.0,1110616.1145374499,0.0,1488564.6059350717,0.0,4094829.179337276,0.0,7730356.6843506549,0.0,7380044.892612403,0.0,3801008.7235233315,0.0,506294.44067606088,0.0 
 01/01  09:00:00,6.716619411350684,13.111169756619863,12.458969076214352,14.216229337545226,14.794755009684187,14.691309003078958,14.670685413608238,12.448995231582505,436611204.7673954,0.0,851729.5354513176,0.0,1244275.3908262118,0.0,42522.263004738685,252123.7271189312,4447.178189210626,840833.1523741703,14507.412175020989,731182.9341141323,22199.134020307276,330269.2942026062,414147.69725716146,0.0 
 01/01  10:00:00,6.716783517140732,14.223934949652615,14.00955119879694,12.962690096358035,12.571053228898233,12.562452653392434,13.412521028368733,13.032955267586065,648230224.4370586,0.0,1841964.1941632378,0.0,2275423.2930050177,0.0,0.0,397497.680965943,0.0,694859.2746211978,0.0,638261.852684855,0.0,484519.1897788267,867808.5767435038,0.0 
 01/01  11:00:00,6.716800364104841,13.492148586409757,12.810309104311026,11.904275864661934,11.209469400054222,11.157339721546004,12.323509277577429,12.733064753258767,470324592.3709424,0.0,950036.4619913993,0.0,1372103.7875000726,0.0,0.0,387263.961529753,0.0,489454.00245381958,0.0,424066.1515314415,0.0,467438.8595952423,464272.43367780817,0.0 
 01/01  12:00:00,6.7169486317475999,13.543032649919919,13.038361586195503,11.589501750057979,10.435756447012699,10.20917006190744,11.935527997750933,12.662981549991394,405930673.8246958,0.0,535249.6286785135,0.0,814935.6038441388,0.0,0.0,492887.6643958985,0.0,461673.8669486304,0.0,301712.0961342653,0.0,549541.6061627098,313723.6604703277,0.0 
 01/01  13:00:00,6.717147182223064,14.10155604977697,13.675459855163096,11.13976858851847,9.82106713200039,9.613723101439188,11.439721124542814,13.015951701694473,521328391.0881616,0.0,1088783.652149741,0.0,1449110.6584629096,0.0,0.0,459353.7055852767,0.0,284528.1142901702,0.0,148438.06927284879,0.0,506700.0541547457,556910.3868910412,0.0 
 01/01  14:00:00,6.716885483802246,13.999443822181143,13.48698501171437,10.917657913664418,9.422664766721525,9.177298227799982,11.16931045293984,13.032300342050157,473330418.3437518,0.0,819998.1919887338,0.0,1157981.960470547,0.0,0.0,472831.3649987555,0.0,210491.91961711896,16152.521391347318,75008.91801740226,0.0,507749.6921577514,436662.1770373227,0.0 
 01/01  15:00:00,6.716999800202864,13.05640966469649,12.149977258503382,10.728082243698866,9.068175930302516,8.806157681643868,10.95994606409842,12.610174670960774,277406076.94591417,0.0,0.0,122374.85480566819,168887.85276918004,0.0,0.0,505594.98359801658,0.0,188314.37925549825,9304.529193505059,38401.283487435634,0.0,533926.6103328458,7038.327327036587,4088.159738177174 
 01/01  16:00:00,6.716847981767377,12.034844080188443,11.069982034332057,10.693298363470781,8.888514405166067,8.559220416920514,10.90249707126321,12.079727273839144,113938388.26821159,0.0,0.0,840142.295818116,0.0,668482.4637689057,0.0,532712.4927853625,0.0,164918.64928854834,29840.327577324046,0.0,0.0,554071.3598637341,0.0,338258.7664516134 
