Date/Time,THERMAL ZONE 1:Zone Mean Air Temperature [C](Hourly),THERMAL ZONE 2:Zone Mean Air Temperature [C](Hourly),THERMAL ZONE 3:Zone Mean Air Temperature [C](Hourly),THERMAL ZONE 4:Zone Mean Air Temperature [C](Hourly),THERMAL ZONE 5:Zone Mean Air Temperature [C](Hourly),THERMAL ZONE 6:Zone Mean Air Temperature [C](Hourly),THERMAL ZONE 7:Zone Mean Air Temperature [C](Hourly),THERMAL ZONE 8:Zone Mean Air Temperature [C](Hourly),THERMAL ZONE 1:Zone Air System Sensible Heating Energy [J](Hourly),THERMAL ZONE 1:Zone Air System Sensible Cooling Energy [J](Hourly),THERMAL ZONE 2:Zone Air System Sensible Heating Energy [J](Hourly),THERMAL ZONE 2:Zone Air System Sensible Cooling Energy [J](Hourly),THERMAL ZONE 3:Zone Air System Sensible Heating Energy [J](Hourly),THERMAL ZONE 3:Zone Air System Sensible Cooling Energy [J](Hourly),THERMAL ZONE 4:Zone Air System Sensible Heating Energy [J](Hourly),THERMAL ZONE 4:Zone Air System Sensible Cooling Energy [J](Hourly),THERMAL ZONE 5:Zone Air System Sensible Heating Energy [J](Hourly),THERMAL ZONE 5:Zone Air System Sensible Cooling Energy [J](Hourly),THERMAL ZONE 6:Zone Air System Sensible Heating Energy [J](Hourly),THERMAL ZONE 6:Zone Air System Sensible Cooling Energy [J](Hourly),THERMAL ZONE 7:Zone Air System Sensible Heating Energy [J](Hourly),THERMAL ZONE 7:Zone Air System Sensible Cooling Energy [J](Hourly),THERMAL ZONE 8:Zone Air System Sensible Heating Energy [J](Hourly),THERMAL ZONE 8:Zone Air System Sensible Cooling Energy [J](Hourly),Electricity:Facility [J](Monthly) 
 01/01  01:00:00,6.612257696761873,13.667648778502996,13.221474847005684,17.502949117216578,22.40293098733547,21.19023582347906,17.282024602857505,12.918508052436735,41106883.44912107,0.0,5142.633555276664,76592.71604066104,91495.54749972937,39702.06915890163,5996813.0411659539,0.0,12283514.719155169,0.0,11700822.135480205,0.0,5730017.260859291,0.0,60926.51305800503,7677.126288045848 
 01/01  02:00:00,6.589099861844065,13.497438147360077,13.188545213854449,17.98034631292342,22.308959395245219,21.273985488004209,17.88946284956327,12.820578756547932,43483616.63747419,0.0,62673.80056693232,0.0,183111.5250288775,0.0,7188984.003069674,0.0,15631747.235061989,0.0,14621688.445891124,0.0,6830845.219270086,0.0,107184.45409715225,0.0 
 01/01  03:00:00,6.582433144190441,13.114322524193092,12.523343385212137,17.999255893044656,21.87631776845508,21.004416093960736,17.98003550445612,12.654291099897704,42153294.49310019,0.0,102439.50534547106,0.0,327326.68991765557,0.0,4991198.312126066,0.0,10340931.311491758,0.0,9771526.063002222,0.0,4732801.325490833,0.0,100645.92017560892,0.0 
 01/01  04:00:00,6.581441027885569,12.874595643831335,12.046004575405334,18.00003909600653,21.489484746023913,20.709029597463883,18.01529774327446,12.520848434241506,36733471.64742175,0.0,0.0,60012.06118924422,191569.83010146564,0.0,4094486.6697561608,0.0,8301880.059915501,0.0,7887266.783976268,0.0,3875695.6945929049,0.0,12957.253258036759,0.0 
 01/01  05:00:00,6.580745634899881,11.896037352637324,10.557180520701636,18.000089209276838,21.287672182426328,20.60411920157133,18.100739499917237,12.025978651068032,15924483.038190064,0.0,0.0,668788.2747284278,0.0,441224.205439104,3713845.3596649405,0.0,7458156.129649961,0.0,7076406.12749106,0.0,3496308.36678404,0.0,0.0,325527.68680704178 
 01/01  06:00:00,6.580425538382632,11.984227910398216,10.79095133333904,18.00015645888248,21.168064627790949,20.54473556624707,18.152975788741395,12.046283599197125,25174336.586635196,0.0,0.0,311933.60818784,0.0,20296.567875376648,3510592.7985718084,0.0,7014609.087089799,0.0,6645227.463352426,0.0,3292279.6135779616,0.0,0.0,152003.42756499788 
 01/01  07:00:00,6.580123617291389,13.884236655476116,13.310771743734217,18.00009533408155,21.150058430910499,20.567384744872436,18.195652722603879,13.067632291249478,69599209.4927404,0.0,1035392.5116292914,0.0,1546234.2510318135,0.0,3427338.887047054,0.0,6814686.940632353,0.0,6443743.23873462,0.0,3204014.6745012688,0.0,574985.835768097,0.0 
 01/01  08:00:00,6.580356914020117,13.400676346536925,12.413823806070474,18.000198452955254,21.169410482638928,20.615933294955263,18.22188664253862,12.889040188616388,54860295.70306492,0.0,552183.9263361099,0.0,1046670.0612536112,0.0,3391805.0537748637,0.0,6713603.237260895,0.0,6337304.256812312,0.0,3164608.2039550619,0.0,315425.65665355886,0.0 
 01/01  09:00:00,6.580397180548215,13.46132811991084,12.420731880413899,14.845955134021012,15.617464555052582,15.42909495505063,15.205652095163594,12.92862376236845,50668803.63509796,0.0,365668.7478687081,0.0,819297.6076904235,0.0,66563.54000176006,139641.91247976543,19693.102939401106,656810.399391375,34819.31613112982,509028.2466120833,44919.11756875755,193221.8623113652,231233.66972421204,0.0 
 01/01  10:00:00,6.580513568909833,14.474394543271183,13.823335190843988,13.78154948889691,13.681790336455482,13.533997511993413,14.134466577793339,13.528166959224319,76032261.2502611,0.0,1152371.1868550387,0.0,1725125.074091094,0.0,0.0,240162.99111751523,0.0,548475.9247216007,0.0,415827.2917686853,0.0,305106.3143995494,644213.861222025,0.0 
