Date/Time,THERMAL ZONE 1:Zone Mean Air Temperature [C](Hourly),THERMAL ZONE 2:Zone Mean Air Temperature [C](Hourly),THERMAL ZONE 3:Zone Mean Air Temperature [C](Hourly),THERMAL ZONE 4:Zone Mean Air Temperature [C](Hourly),THERMAL ZONE 5:Zone Mean Air Temperature [C](Hourly),THERMAL ZONE 6:Zone Mean Air Temperature [C](Hourly),THERMAL ZONE 7:Zone Mean Air Temperature [C](Hourly),THERMAL ZONE 8:Zone Mean Air Temperature [C](Hourly),THERMAL ZONE 1:Zone Air System Sensible Heating Energy [J](Hourly),THERMAL ZONE 1:Zone Air System Sensible Cooling Energy [J](Hourly),THERMAL ZONE 2:Zone Air System Sensible Heating Energy [J](Hourly),THERMAL ZONE 2:Zone Air System Sensible Cooling Energy [J](Hourly),THERMAL ZONE 3:Zone Air System Sensible Heating Energy [J](Hourly),THERMAL ZONE 3:Zone Air System Sensible Cooling Energy [J](Hourly),THERMAL ZONE 4:Zone Air System Sensible Heating Energy [J](Hourly),THERMAL ZONE 4:Zone Air System Sensible Cooling Energy [J](Hourly),THERMAL ZONE 5:Zone Air System Sensible Heating Energy [J](Hourly),THERMAL ZONE 5:Zone Air System Sensible Cooling Energy [J](Hourly),THERMAL ZONE 6:Zone Air System Sensible Heating Energy [J](Hourly),THERMAL ZONE 6:Zone Air System Sensible Cooling Energy [J](Hourly),THERMAL ZONE 7:Zone Air System Sensible Heating Energy [J](Hourly),THERMAL ZONE 7:Zone Air System Sensible Cooling Energy [J](Hourly),THERMAL ZONE 8:Zone Air System Sensible Heating Energy [J](Hourly),THERMAL ZONE 8:Zone Air System Sensible Cooling Energy [J](Hourly),Electricity:Facility [J](Monthly) 
 01/01  12:00:00,5.745769339405452,13.998400142899122,12.283792769329257,12.958551500901895,11.61805983339745,11.291701230743117,13.30677902008799,13.073424728697312,55869499.4770997,0.0,0.0,173418.22922210778,207830.3941340266,0.0,0.0,592790.787898198,0.0,798414.7146738092,0.0,546300.7052675178,0.0,626328.1947863018,5235.966099256962,1009.8770613879651 
 01/01  13:00:00,5.745798032317233,14.392299298276939,12.642080790414099,12.598462447139039,11.096060683789962,10.808632986626165,12.919860652802904,13.391592384615333,72118303.60479424,0.0,167558.91897540465,0.0,656137.9448735513,0.0,0.0,557722.0876145032,0.0,614371.2992037744,0.0,402029.80692828239,0.0,588014.4869910139,214354.84499277053,0.0 
 01/01  14:00:00,5.746590691442622,14.358515443142896,12.470589151909678,12.352199790301098,10.689593936904882,10.362286796990468,12.649420856813784,13.403748411733439,64551526.57814869,0.0,0.0,20938.38903435983,448034.38957793186,0.0,0.0,556316.9112144252,0.0,519781.5489113983,0.0,297609.27086225207,0.0,581804.8839141637,97743.13214720921,0.0 
 01/01  15:00:00,5.746081278922331,13.670445798291827,11.443335527702573,12.198650100378512,10.386148798165648,10.050626176162217,12.491125275166315,12.917555812283608,36279475.41480328,0.0,0.0,614300.4464325947,0.0,231078.967026932,0.0,576728.5687927937,0.0,488392.4413467309,0.0,265487.39818502709,0.0,599985.7230213201,0.0,275945.2970968238 
 01/01  16:00:00,5.745838525429621,12.984199069909196,10.690808806383739,12.16106345022278,10.215366288553538,9.815351339214347,12.453568956594907,12.435044688057105,12842940.994098232,0.0,0.0,1083469.3067517444,0.0,818866.8065728846,0.0,591875.4167067562,0.0,452607.0025724706,0.0,201005.92082359296,0.0,614197.1038643839,0.0,576497.9300126971 
 01/01  17:00:00,9.890565731886218,15.576226186476946,14.55244363461129,12.16437554042474,10.08875310808098,9.59116867127647,12.587763859438292,13.836986722583266,64259728.30978581,0.0,542504.2017257453,0.0,956785.0670931452,0.0,0.0,616669.4122124779,0.0,443988.0066309131,0.0,143992.5064478193,0.0,663932.4523387391,521050.9417714951,0.0 
 01/01  18:00:00,10.227085136141066,15.958052479648727,15.03064520202077,12.069729582940866,9.87853148094024,9.375951096001974,12.523529924951994,14.179876035326146,78962014.72201193,0.0,912128.2133728779,0.0,1408772.8151992998,0.0,0.0,633544.562255478,0.0,422749.4729618357,0.0,122544.57578661158,0.0,685912.2862891905,743826.980015263,0.0 
 01/01  19:00:00,10.298425676934329,15.53265723163531,14.50338164685327,11.966958261914206,9.669630921178069,9.164626242704676,12.466225078030583,13.919376100866613,49739119.960732888,0.0,257356.06236513216,0.0,590712.4885546647,0.0,0.0,652460.7024370884,0.0,412248.4362766988,0.0,111965.66646711795,0.0,712851.8696217218,338136.6222826758,0.0 
 01/01  20:00:00,10.331574111037029,15.489844082943853,14.433908968099136,11.745009721304506,9.34434007596326,8.900407376304547,12.293140871261674,13.907440296042076,50601641.58634743,0.0,294710.79963475457,0.0,645467.7643343004,0.0,0.0,666390.6196747838,0.0,390249.72985758629,0.0,123251.31511461659,0.0,735801.7566515689,356639.4089685151,0.0 
 01/01  21:00:00,10.349485142056953,15.619337389583471,14.93708493137115,11.492974264749492,9.001017766946014,8.631451271195879,12.017117873645973,14.060851073839232,66133719.561050388,0.0,672948.4064823425,0.0,1038633.6350144956,0.0,0.0,683132.6109633294,0.0,382540.2213234176,0.0,153981.40878504865,0.0,746644.4180766031,577259.428942818,0.0 
 01/01  22:00:00,10.358068803283523,15.819257241704055,15.403393492310459,11.291573370488982,8.70528558398125,8.348707945618468,11.824795220347035,14.177538502415484,76543904.18303868,0.0,903697.9016345309,0.0,1268852.177674512,0.0,0.0,711867.1256889057,0.0,404677.6975028333,0.0,180276.8442555967,0.0,775419.7944438192,723119.166573111,0.0 
 01/01  23:00:00,10.361932152862165,15.676609930320705,15.350117199760167,11.073776190480974,8.405905345276196,8.077642008111177,11.568785460445444,14.10490860173876,73842060.0605222,0.0,862856.8112096723,0.0,1193741.261304486,0.0,0.0,726932.2671587636,0.0,398107.8656864844,0.0,188744.55448123633,0.0,781809.6760553992,690885.4289555438,0.0 
 01/01  24:00:00,10.363941051732308,15.249140809592369,15.102964361742768,10.536650933193553,7.980925216729542,7.800785249738031,10.969471014012456,14.005281525186409,72058102.90216214,0.0,900782.539422617,0.0,1197266.899981808,0.0,0.0,672567.47794016,0.0,318858.60094720529,0.0,193006.79837878748,0.0,718243.6681436182,675462.5392098385,0.0 
 01/02  01:00:00,5.801907177725157,13.773038398857711,13.02467692689004,17.516094263499768,21.76644494049318,20.578168143709016,17.667947914640899,13.022177678536212,52012941.94118498,0.0,0.0,217725.03479991493,2685.762924719344,94950.15559877156,5306441.128387381,0.0,11542958.105369332,0.0,10882517.544728086,0.0,4945326.1115061449,0.0,2764.553799872042,44773.403546961505 
 01/02  02:00:00,5.764265810387851,12.950446338105286,12.006864343950923,17.98829464788293,22.005172967837937,20.92742681076634,18.06605470941114,12.458626983908538,35355031.70884276,0.0,0.0,493129.21599170487,0.0,397990.80087534818,6436466.19258027,0.0,14646836.295256392,0.0,13591349.68962369,0.0,6020006.1867995,0.0,0.0,234544.64700676409 
 01/02  03:00:00,5.754098200245139,13.077650323486586,12.18182548059228,17.999410088139283,21.656083310315336,20.719678060649494,18.103742561191689,12.531551826398257,54850340.48595187,0.0,0.0,18180.556013658043,201908.6991183458,0.0,4607419.1831902679,0.0,10041459.449405799,0.0,9417582.756842416,0.0,4299475.134335125,0.0,52233.33612321709,0.0 
 01/02  04:00:00,5.7481823905240099,12.261034394886322,10.847467691303593,18.00010505736363,21.311551849735847,20.47560395739959,18.114343563183917,12.01061657411799,31467908.2398559,0.0,0.0,461620.30746653737,0.0,239204.80202911638,3684978.527723631,0.0,7811623.484024202,0.0,7380560.729222484,0.0,3432471.509973381,0.0,0.0,243777.40234148174 
 01/02  05:00:00,5.7464075255946069,13.124445124193797,12.175723776850703,18.000100783973296,21.13629415674279,20.370845342674174,18.13651105684787,12.572137395261012,66346572.60958113,0.0,267017.6827225772,0.0,582654.6109341967,0.0,3332508.8266492376,0.0,6984210.499381926,0.0,6607919.935392061,0.0,3097462.8123191187,0.0,221395.03477257526,0.0 
 01/02  06:00:00,5.745809136020152,12.732303232065912,11.302054043344129,18.00013498574038,21.05933837867415,20.341442445548343,18.15631675463796,12.3419862914052,52436113.75359836,0.0,0.0,14495.002557122325,341070.1317872978,0.0,3158918.5828114377,0.0,6571409.024307435,0.0,6216192.646005511,0.0,2930682.2195078178,0.0,36443.74756480367,0.0 
 01/02  07:00:00,5.745773866159993,12.630014740559219,11.072177992020649,18.000151267073158,21.020744717211274,20.32683515414586,18.153184655131925,12.261797990182999,46952435.15788175,0.0,0.0,135621.12434506767,217094.62084801746,0.0,3042820.7791386495,0.0,6288021.445738113,0.0,5951645.54241086,0.0,2822450.5824064596,0.0,0.0,37646.39705707084 
 01/02  08:00:00,5.745702554547629,12.083318206855094,10.201017826133079,18.00011520601553,21.037174689433848,20.37350199878404,18.1660669435118,11.937975134045758,29593238.546587588,0.0,0.0,475643.0650447887,0.0,139394.57143409059,2997036.7414229915,0.0,6158311.714157574,0.0,5820828.324182775,0.0,2776905.0641516216,0.0,0.0,264173.94794459376 
 01/02  09:00:00,5.745654776206637,11.615747454945464,9.3689377522065,14.84550638200117,15.281103091815393,15.028618907235824,15.156920519703182,11.640887913080173,13860828.91423785,0.0,0.0,789295.6147496774,0.0,451824.5839502124,0.0,429093.89983878747,0.0,1375420.787948502,0.0,1097590.3547342383,0.0,465373.7921973567,0.0,469078.33332341766 
 01/02  10:00:00,5.745739190241059,11.8927936686348,9.735963643999482,13.89875112011424,13.233815472897025,13.081471459283432,14.177237062142588,11.839540633844106,26097529.686980215,0.0,0.0,528659.4482406068,0.0,138595.46955932948,0.0,555133.7720083271,0.0,1082640.684559763,0.0,887396.7482167851,0.0,576905.1978051725,0.0,306091.75869906277 
 01/02  11:00:00,5.745783217510549,11.68047189010041,9.24682696287199,13.101334630344285,12.326547117916583,12.178979457510515,13.358705945791633,11.768790886124226,16356233.208990053,0.0,0.0,738042.0987609378,0.0,338691.1630753759,0.0,454435.624101644,0.0,755530.08023336,0.0,598426.5210653705,0.0,478205.714340292,0.0,446069.71685944407 
 01/02  12:00:00,5.745765833820498,12.301880778690853,9.950990256390102,13.05165757913612,11.832292450024323,11.467515359470767,13.320659581983211,11.949562710895844,18795336.60869933,0.0,0.0,797014.0413393092,0.0,435405.7905365046,0.0,498119.31621437837,0.0,618154.5065872474,0.0,366266.2827804759,0.0,521525.70727883387,0.0,430054.6617765589 
 01/02  13:00:00,5.746629476003424,13.04302336404076,10.249654010425859,13.263692444239983,11.725571379032367,11.112982646517834,13.05340380435091,12.203444434765796,20177999.061286667,0.0,0.0,907085.0734638113,0.0,465423.8858134095,0.0,550692.9413062144,0.0,575281.9329590664,0.0,202715.58014237535,0.0,473843.11726005628,0.0,438752.238948902 
 01/02  14:00:00,5.7465461617965689,13.321770821129045,10.25765872450382,13.507651090875532,11.751881186463578,10.94513469803722,13.009039418678168,12.277287459449042,9579248.295470963,0.0,0.0,1234680.5199604396,0.0,819147.6998350573,0.0,589007.1868470821,0.0,552339.304668053,0.0,84035.72510410578,0.0,451402.96251032585,0.0,608489.0212797175 
 01/02  15:00:00,5.7462983269408929,13.561664958001078,10.498224361022372,13.756600693171823,11.834115601057155,10.914188772378985,13.129853790160733,12.457301888541793,9820572.125602819,0.0,0.0,1275942.7088822169,0.0,872134.4307861455,0.0,610469.0188688469,0.0,513916.0013561406,7490.650748484859,0.0,0.0,445565.29443825196,0.0,625894.8464747454 
 01/02  16:00:00,6.014405699804113,13.704134773892834,10.899014528908499,14.005876027324437,12.001581827974098,10.96522063282756,13.401892551918959,12.564617638997497,4440776.164135425,0.0,0.0,1390158.4157285758,0.0,1084096.3502555998,0.0,624710.2975281528,0.0,504693.8172425631,74656.76121396004,0.0,0.0,463503.7242100092,0.0,689292.5839073446 
 01/02  17:00:00,8.520279268670305,14.637983789701656,12.303346485990933,14.308324776033683,12.1995155469974,11.038227110994918,13.85349966489105,13.133916307599641,9264425.286024668,0.0,0.0,958348.0556673145,0.0,646294.602355515,0.0,644710.6208519348,0.0,497881.8898249838,143916.57323757915,0.0,0.0,512456.43125133108,0.0,392205.50311369329 
 01/02  18:00:00,9.548862400692025,15.062320426530551,12.880481585410676,14.446313967612854,12.234807463071995,11.083149917244631,14.08498556001106,13.478979867372237,8818280.531035837,0.0,0.0,851308.3983318945,0.0,546981.9114761377,0.0,659312.8139674383,0.0,477963.19696407907,156733.06665759936,0.0,0.0,545087.4651313375,0.0,319913.3287005844 
 01/02  19:00:00,9.810840766150907,15.044844250852352,13.1013498224497,14.43624355025057,12.145581816219126,11.040206129549312,14.194587853236833,13.535741793186942,7827365.128915186,0.0,0.0,822079.9964222689,0.0,569405.8556324141,0.0,676929.995701924,0.0,479377.6141115107,132039.87084485973,0.0,0.0,585842.8512838571,0.0,311239.5456754441 
 01/02  20:00:00,10.82898794121187,14.83484397996625,12.802247195151047,14.292320609248768,11.916244116619279,10.919242626816017,14.146480342409248,13.526119197046654,0.0,1159062.2298195637,0.0,813090.8344240117,0.0,535460.1139934323,0.0,703927.41685091,0.0,501990.61085021038,57016.094518733546,0.0,0.0,630568.355691107,0.0,329111.20639930499 
 01/02  21:00:00,11.108048993215919,14.7836530792399,13.058900890516384,14.074283029381839,11.716728856258209,10.84246466972483,13.999934100034974,13.648200583797065,5682275.6004012,0.0,0.0,572291.2731524409,0.0,302890.80117599017,0.0,666084.0734135533,0.0,413172.2681665009,73997.57441225629,0.0,0.0,609563.2589486303,0.0,206919.71563803886 
 01/02  22:00:00,11.869699028569777,14.677887097994331,13.052135543985499,13.926353150467726,11.537179684664102,10.70717559083392,13.897510754620147,13.604098190447213,0.0,570686.6571591118,0.0,563610.9905806087,0.0,316685.92902227179,0.0,688226.0998244563,0.0,453633.8460369222,15518.291680312268,0.0,0.0,639542.4751002103,0.0,208921.75507301256 
 01/02  23:00:00,11.096861082827605,14.993647510637917,13.772867708271179,13.702474128466485,11.344414379383302,10.608310747299104,13.738249783455558,13.886579675609486,22260629.292203584,0.0,0.0,188517.6561720888,68091.54719343723,3585.181124679275,0.0,654904.6702778329,0.0,383982.0797329607,30651.773011216297,627.7964144924226,0.0,621374.680587792,24550.734511926,8103.279352112144 
 01/02  24:00:00,10.721649423813567,15.067762950831327,14.332677739163378,13.192733436666626,11.030799663393055,10.491687886448713,13.231811420879545,14.1616850015184,43688825.71844426,0.0,275524.6515816357,0.0,540002.7974645619,0.0,0.0,572136.4241412848,0.0,277688.0898783927,25129.265068487482,0.0,0.0,544426.6156962372,267321.5272435331,0.0 
 01/03  01:00:00,6.465651186763379,13.350707624339766,11.904914227230087,17.814245727521038,20.039509279211317,18.652597965582243,17.47837306011285,13.065843151529144,10221284.48392021,0.0,0.0,1081622.871542062,0.0,1029549.6750355357,2866239.397021788,12393.956165732758,6350831.9677271409,109199.78157746222,6327088.784501175,66308.27244478995,2753382.9111198738,9250.793683202752,0.0,606060.1076879496 
 01/03  02:00:00,6.0321622001124439,12.975732843714564,11.59437614831431,17.992717757099979,20.08772537474147,19.002437125436207,17.813295053854696,12.860876964111938,16677037.51915265,0.0,0.0,926796.2459630413,0.0,846371.817983506,3747242.426904044,0.0,8664780.690952726,0.0,8266756.550626484,0.0,3550254.8531295007,0.0,0.0,534221.9665416528 
 01/03  03:00:00,5.819441828331004,13.499209884579136,12.475562004051085,17.99979162709392,19.942437791742507,18.997591072563624,17.871919913784855,13.12990861510202,45583142.222108397,0.0,0.0,326513.4299303003,0.0,163157.75653810288,2741974.6013692046,0.0,6108022.732907295,0.0,5918227.048427592,0.0,2597143.0431335528,0.0,0.0,150271.53703063279 
 01/03  04:00:00,5.759251408205356,13.474853245756428,12.227592149770726,18.00012429058783,19.8467801326679,19.010549569027224,17.934116156159367,13.15932141640576,45833325.342878919,0.0,0.0,327086.12513801568,0.0,107646.75654652715,2359360.4482975259,0.0,5156410.763757171,0.0,5015686.212251002,0.0,2225833.400011735,0.0,0.0,156805.26558028858 
 01/03  05:00:00,5.750673177246776,13.250072283446333,11.888446186567358,18.00016000273041,19.811516324900184,19.051665345361444,17.98124108815079,13.05499263610043,41178838.647032018,0.0,0.0,404604.96771429028,0.0,178756.9157309092,2171293.5528449269,0.0,4681913.797318153,0.0,4554424.900788236,0.0,2039948.868733464,0.0,0.0,216476.21185725538 
 01/03  06:00:00,7.724063340402679,12.420108092481027,10.560106165747927,18.000092387332729,19.767935897079103,19.05407121089098,17.979210751813839,12.529820184941354,0.0,1535015.437626623,0.0,956400.7080021779,0.0,764329.4436095831,2032694.2301865668,0.0,4342111.560785774,0.0,4228492.191757334,0.0,1910379.7694991492,0.0,0.0,577545.0969230929 
 01/03  07:00:00,5.881371821643299,13.69792075608055,12.697824292649484,18.000027536881114,19.823108086947348,19.165826050021889,18.04034350424384,13.353120103489431,56653041.66734237,0.0,37641.85743475656,106113.53713140733,163374.73287548717,0.0,2025681.9523981619,0.0,4292422.705547022,0.0,4155634.472392751,0.0,1891422.3663613927,0.0,26430.867176459516,27107.430316353726 
 01/03  08:00:00,5.786279319962132,13.975997144886716,12.692225812517613,18.00009263346312,19.868749717715859,19.24971887595325,18.072633376448807,13.58157618907557,65929783.37586632,0.0,97429.05454115288,0.0,448519.1298318053,0.0,2012072.2066476467,0.0,4230779.478329815,0.0,4081397.0248278637,0.0,1872140.7492604054,0.0,103031.04518535869,0.0 
 01/03  09:00:00,5.7472668272633939,15.27858912067756,14.426207503235297,15.80943151961516,15.851542281514336,15.534829968059598,15.934569470365494,14.424575551746216,102516089.32898693,0.0,777020.6911897889,0.0,1215589.486722296,0.0,512.4481227126705,288672.95730141058,0.0,781627.1378816922,0.0,536195.0319088748,0.0,295538.6820916124,557417.911145368,0.0 
 01/03  10:00:00,5.745907892716637,14.907736862501882,13.462984873152302,15.216408209919809,14.510724281507429,14.244636785084872,15.232013347653105,14.224996777311257,72002352.03585112,0.0,63711.60523236576,0.0,445589.78931135588,0.0,0.0,425498.4033655182,0.0,718552.2326626568,0.0,505594.1421398182,0.0,402166.4363662643,116369.84002817443,0.0 
 01/03  11:00:00,5.745834736827696,14.716870558090239,13.098654621728356,14.703432371534327,13.880017814275089,13.56300574388629,14.643067852878659,14.128146482214572,54166692.77148427,0.0,0.0,358169.2628839887,0.0,54321.51451398281,0.0,413042.91587737409,0.0,619013.066530622,0.0,391192.6748845544,0.0,375115.95577500268,0.0,143636.53568428313 
 01/03  12:00:00,5.745650934863128,14.632326781310436,12.733769252999842,14.867293634904679,13.707722445761379,13.156787088187976,14.803650707591153,13.854224985279194,32435082.24880568,0.0,0.0,900960.7375470314,0.0,683123.567573068,0.0,498416.79422385597,0.0,652797.0544359153,0.0,303069.18369552088,0.0,454510.5062376082,0.0,442354.60570398709 
 01/03  13:00:00,7.873604884832672,13.89452634742058,11.507973839036664,14.744103624180165,13.50450101991186,12.977864879541209,14.663824897301835,13.59262154131692,0.0,2142530.165704283,0.0,1231102.9390681706,0.0,985617.6274337963,0.0,460627.35897033396,0.0,507969.80832803368,0.0,186321.10664004694,0.0,415706.8771966454,0.0,692245.49359622 
 01/03  14:00:00,5.990075944711697,14.517611858973602,12.35532699668217,14.763050363485315,13.3963720699735,12.852280700036934,14.70905585295689,13.9630442799197,29432425.624770047,0.0,0.0,908617.7813713887,0.0,626523.4241073597,0.0,473105.54235122798,0.0,468617.56010937088,0.0,142414.7574935724,0.0,432724.56126253286,0.0,472621.05351416676 
 01/03  15:00:00,5.83047751879027,14.21411107005525,11.828941318767513,14.824915631317828,13.36715672417457,12.818421719546939,14.782530733213332,13.774905048056198,18832898.670683147,0.0,0.0,1153379.5583563494,0.0,885750.27870781,0.0,483356.2508976562,0.0,443859.6034438361,0.0,118004.1060838128,0.0,444685.82623311175,0.0,630456.2417551153 
 01/03  16:00:00,5.7718199127016709,14.15771639248412,11.907345363329,14.9950875069189,13.433135251266192,12.81765216706207,14.958545274095958,13.643637841733263,15079518.701377498,0.0,0.0,1250627.2383322309,0.0,1044839.5489703184,0.0,508933.19875783499,0.0,451924.86496089395,0.0,91435.12751623112,0.0,469852.90194358697,0.0,679221.9450063214 
 01/03  17:00:00,9.836014172477931,15.907400488690673,15.124306558276829,15.239836277811506,13.624806652829918,12.882401843942365,15.336977849284607,14.632922660483594,36093231.396407689,0.0,0.0,257186.27012704285,0.0,134207.331851941,0.0,519009.9277940741,0.0,448263.04816568488,0.0,24023.03602539996,0.0,506358.65978228006,31883.064376661256,36706.34284336856 
 01/03  18:00:00,10.321998602490146,17.684375340677375,17.028977622269268,15.214370185834639,13.522544930796105,12.812924800207022,15.414450652396506,15.766756741071698,85741086.84832897,0.0,769153.5907531858,0.0,1155738.5128381709,0.0,0.0,534943.3624247217,0.0,446589.8754630649,0.0,39124.143109817785,0.0,542135.3463724422,675526.7312641273,0.0 
 01/03  19:00:00,10.356463919756664,17.97286908935338,17.655623050899878,15.154052048677182,13.389566708261695,12.707357619708166,15.44927477931021,15.969413691090534,85973885.64088911,0.0,725782.9809214455,0.0,1014734.175642228,0.0,0.0,556409.2680571954,0.0,461824.7399726201,0.0,66564.8487345571,0.0,581520.2531313729,659786.6660980636,0.0 
 01/03  20:00:00,10.364470675855639,16.554464956242975,15.375152779072604,14.919173270322509,13.084952162250947,12.49617918120718,15.279711490591767,15.043610457261157,27078817.645641608,0.0,0.0,511737.3054326861,0.0,362516.2098041609,0.0,576518.3195480771,0.0,475198.5659202064,0.0,125730.00113603902,0.0,613595.5267277056,0.0,127973.03265967359 
 01/03  21:00:00,10.36617190169134,20.249265984465234,21.236185104573708,14.58097178338691,12.706133279633623,12.227560066201829,14.967227622670027,17.466042538568244,151666078.75390096,0.0,1973610.4138760349,0.0,2294201.052476358,0.0,0.0,587908.8975421491,0.0,482163.1811030476,0.0,187636.4471325622,0.0,629479.6697832313,1486579.5065645374,0.0 
 01/03  22:00:00,10.365871022087108,21.466993356662657,23.248932652071816,14.339658475171279,12.449039533007574,11.997421399070327,14.761537258284104,18.604786950649314,235204913.856402,0.0,3886900.483638048,0.0,4558748.352392254,0.0,0.0,587753.3868861353,0.0,472854.9463986768,0.0,192977.46641772265,0.0,636537.9856784792,2625397.4297592348,0.0 
