Time,THERMAL ZONE 1 THERMAL ZONE:ATLANTA HARTSFIELD INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1 THERMAL ZONE:ATLANTA HARTSFIELD INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1 THERMAL ZONE:ATLANTA HARTSFIELD INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1 THERMAL ZONE:ATLANTA HARTSFIELD INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2 THERMAL ZONE:ATLANTA HARTSFIELD INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2 THERMAL ZONE:ATLANTA HARTSFIELD INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2 THERMAL ZONE:ATLANTA HARTSFIELD INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2 THERMAL ZONE:ATLANTA HARTSFIELD INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3 THERMAL ZONE:ATLANTA HARTSFIELD INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3 THERMAL ZONE:ATLANTA HARTSFIELD INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3 THERMAL ZONE:ATLANTA HARTSFIELD INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3 THERMAL ZONE:ATLANTA HARTSFIELD INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4 THERMAL ZONE:ATLANTA HARTSFIELD INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4 THERMAL ZONE:ATLANTA HARTSFIELD INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4 THERMAL ZONE:ATLANTA HARTSFIELD INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4 THERMAL ZONE:ATLANTA HARTSFIELD INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5 THERMAL ZONE:ATLANTA HARTSFIELD INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5 THERMAL ZONE:ATLANTA HARTSFIELD INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5 THERMAL ZONE:ATLANTA HARTSFIELD INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5 THERMAL ZONE:ATLANTA HARTSFIELD INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6 THERMAL ZONE:ATLANTA HARTSFIELD INTL AP ANN HTG WIND 99.6% CONDNS WS=>MCDB:Des Heat Load [W],THERMAL ZONE 6 THERMAL ZONE:ATLANTA HARTSFIELD INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6 THERMAL ZONE:ATLANTA HARTSFIELD INTL AP ANN HTG WIND 99.6% CONDNS WS=>MCDB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6 THERMAL ZONE:ATLANTA HARTSFIELD INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
09:48:00,1.959224E+04,4.070213E+04,8.804888E-01,3.067871E+00,8.789940E+03,5.755160E+03,3.950235E-01,4.338007E-01,0.000000E+00,3.764453E+03,0.000000E+00,2.837212E-01,0.000000E+00,2.057904E+03,0.000000E+00,1.551115E-01,8.331442E+03,6.954825E+03,3.744286E-01,5.241856E-01,2.661508E+04,2.338227E+04,1.196073E+00,1.762515E+00
09:51:00,1.953089E+04,4.067455E+04,8.777324E-01,3.065784E+00,8.750945E+03,5.800422E+03,3.932714E-01,4.372114E-01,0.000000E+00,3.768300E+03,0.000000E+00,2.840112E-01,0.000000E+00,2.059900E+03,0.000000E+00,1.552617E-01,8.286595E+03,7.015636E+03,3.724132E-01,5.287690E-01,2.655089E+04,2.347731E+04,1.193189E+00,1.769675E+00
09:54:00,1.947227E+04,4.063290E+04,8.750982E-01,3.062637E+00,8.713581E+03,5.845701E+03,3.915925E-01,4.406232E-01,0.000000E+00,3.772083E+03,0.000000E+00,2.842964E-01,0.000000E+00,2.062102E+03,0.000000E+00,1.554275E-01,8.243702E+03,7.075899E+03,3.704857E-01,5.333110E-01,2.648947E+04,2.356422E+04,1.190429E+00,1.776222E+00
09:57:00,1.941618E+04,4.057719E+04,8.725779E-01,3.058432E+00,8.677750E+03,5.890958E+03,3.899824E-01,4.440335E-01,0.000000E+00,3.775809E+03,0.000000E+00,2.845772E-01,0.000000E+00,2.064492E+03,0.000000E+00,1.556074E-01,8.202638E+03,7.135614E+03,3.686403E-01,5.378118E-01,2.643064E+04,2.364303E+04,1.187785E+00,1.782158E+00
10:00:00,1.936246E+04,4.050739E+04,8.701639E-01,3.053164E+00,8.643360E+03,5.936158E+03,3.884371E-01,4.474395E-01,0.000000E+00,3.779480E+03,0.000000E+00,2.848538E-01,0.000000E+00,2.067054E+03,0.000000E+00,1.558003E-01,8.163290E+03,7.194784E+03,3.668720E-01,5.422714E-01,2.637422E+04,2.371376E+04,1.185250E+00,1.787486E+00
10:03:00,1.931095E+04,4.042340E+04,8.678497E-01,3.046829E+00,8.610331E+03,5.981253E+03,3.869529E-01,4.508376E-01,0.000000E+00,3.783098E+03,0.000000E+00,2.851266E-01,0.000000E+00,2.069771E+03,0.000000E+00,1.560049E-01,8.125558E+03,7.253394E+03,3.651764E-01,5.466888E-01,2.632005E+04,2.377640E+04,1.182815E+00,1.792204E+00
10:06:00,1.926153E+04,4.032559E+04,8.656291E-01,3.039452E+00,8.578587E+03,6.026210E+03,3.855265E-01,4.542253E-01,0.000000E+00,3.786665E+03,0.000000E+00,2.853954E-01,0.000000E+00,2.072628E+03,0.000000E+00,1.562201E-01,8.089348E+03,7.311441E+03,3.635491E-01,5.510638E-01,2.626799E+04,2.383101E+04,1.180476E+00,1.796318E+00
10:09:00,1.921408E+04,4.021365E+04,8.634966E-01,3.031011E+00,8.548060E+03,6.070999E+03,3.841548E-01,4.576003E-01,0.000000E+00,3.790180E+03,0.000000E+00,2.856603E-01,0.000000E+00,2.075613E+03,0.000000E+00,1.564449E-01,8.054575E+03,7.368919E+03,3.619864E-01,5.553960E-01,2.621791E+04,2.387768E+04,1.178225E+00,1.799832E+00
10:12:00,1.916847E+04,4.008794E+04,8.614471E-01,3.021532E+00,8.518687E+03,6.115590E+03,3.828349E-01,4.609605E-01,0.000000E+00,3.793642E+03,0.000000E+00,2.859212E-01,0.000000E+00,2.078712E+03,0.000000E+00,1.566783E-01,8.021159E+03,7.425825E+03,3.604847E-01,5.596850E-01,2.616969E+04,2.391659E+04,1.176058E+00,1.802762E+00
10:15:00,1.912460E+04,3.994831E+04,8.594761E-01,3.011005E+00,8.490408E+03,6.159954E+03,3.815642E-01,4.643036E-01,0.000000E+00,3.797050E+03,0.000000E+00,2.861781E-01,0.000000E+00,2.081913E+03,0.000000E+00,1.569194E-01,7.989028E+03,7.482151E+03,3.590408E-01,5.639303E-01,2.612323E+04,2.394779E+04,1.173971E+00,1.805112E+00
10:18:00,1.908239E+04,3.979503E+04,8.575793E-01,2.999449E+00,8.463169E+03,6.204066E+03,3.803402E-01,4.676277E-01,0.000000E+00,3.800401E+03,0.000000E+00,2.864307E-01,0.000000E+00,2.085205E+03,0.000000E+00,1.571673E-01,7.958115E+03,7.537892E+03,3.576515E-01,5.681315E-01,2.607843E+04,2.397143E+04,1.171958E+00,1.806891E+00
10:21:00,1.904174E+04,3.962824E+04,8.557528E-01,2.986875E+00,8.436918E+03,6.247901E+03,3.791605E-01,4.709308E-01,0.000000E+00,3.803694E+03,0.000000E+00,2.866789E-01,0.000000E+00,2.088576E+03,0.000000E+00,1.574213E-01,7.928357E+03,7.593041E+03,3.563142E-01,5.722881E-01,2.603521E+04,2.398752E+04,1.170015E+00,1.808102E+00
10:24:00,1.900258E+04,3.944791E+04,8.539929E-01,2.973281E+00,8.411608E+03,6.291433E+03,3.780232E-01,4.742113E-01,0.000000E+00,3.806925E+03,0.000000E+00,2.869224E-01,0.000000E+00,2.092018E+03,0.000000E+00,1.576805E-01,7.899694E+03,7.647591E+03,3.550261E-01,5.763995E-01,2.599347E+04,2.399623E+04,1.168140E+00,1.808757E+00
10:27:00,1.896482E+04,3.925413E+04,8.522963E-01,2.958673E+00,8.387194E+03,6.334641E+03,3.769261E-01,4.774673E-01,0.000000E+00,3.810091E+03,0.000000E+00,2.871610E-01,0.000000E+00,2.095519E+03,0.000000E+00,1.579443E-01,7.872074E+03,7.701535E+03,3.537849E-01,5.804653E-01,2.595316E+04,2.399766E+04,1.166328E+00,1.808863E+00
10:30:00,1.892840E+04,3.904703E+04,8.506599E-01,2.943062E+00,8.363634E+03,6.377503E+03,3.758674E-01,4.806972E-01,0.000000E+00,3.813189E+03,0.000000E+00,2.873945E-01,0.000000E+00,2.099073E+03,0.000000E+00,1.582120E-01,7.845445E+03,7.754867E+03,3.525881E-01,5.844849E-01,2.591419E+04,2.399205E+04,1.164577E+00,1.808439E+00
10:33:00,1.889326E+04,3.882673E+04,8.490806E-01,2.926456E+00,8.340890E+03,6.419992E+03,3.748454E-01,4.838990E-01,0.000000E+00,3.816215E+03,0.000000E+00,2.876226E-01,0.000000E+00,2.102668E+03,0.000000E+00,1.584828E-01,7.819759E+03,7.807569E+03,3.514338E-01,5.884571E-01,2.587649E+04,2.397968E+04,1.162883E+00,1.807505E+00
10:36:00,1.885933E+04,3.859340E+04,8.475559E-01,2.908868E+00,8.318923E+03,6.462094E+03,3.738582E-01,4.870717E-01,0.000000E+00,3.819166E+03,0.000000E+00,2.878450E-01,0.000000E+00,2.106298E+03,0.000000E+00,1.587563E-01,7.794971E+03,7.859642E+03,3.503198E-01,5.923818E-01,2.584002E+04,2.396075E+04,1.161244E+00,1.806076E+00
10:39:00,1.882655E+04,3.834724E+04,8.460832E-01,2.890312E+00,8.297700E+03,6.503788E+03,3.729045E-01,4.902137E-01,0.000000E+00,3.822039E+03,0.000000E+00,2.880615E-01,0.000000E+00,2.109954E+03,0.000000E+00,1.590317E-01,7.771040E+03,7.911078E+03,3.492444E-01,5.962585E-01,2.580471E+04,2.393542E+04,1.159657E+00,1.804166E+00
10:42:00,1.879488E+04,3.808840E+04,8.446600E-01,2.870802E+00,8.277187E+03,6.545062E+03,3.719827E-01,4.933240E-01,0.000000E+00,3.824830E+03,0.000000E+00,2.882719E-01,0.000000E+00,2.113631E+03,0.000000E+00,1.593087E-01,7.747926E+03,7.961876E+03,3.482056E-01,6.000872E-01,2.577052E+04,2.390417E+04,1.158121E+00,1.801809E+00
10:45:00,1.876427E+04,3.781714E+04,8.432841E-01,2.850355E+00,8.257354E+03,6.585896E+03,3.710915E-01,4.964012E-01,0.000000E+00,3.827535E+03,0.000000E+00,2.884758E-01,0.000000E+00,2.117320E+03,0.000000E+00,1.595867E-01,7.725592E+03,8.012027E+03,3.472019E-01,6.038671E-01,2.573740E+04,2.386734E+04,1.156632E+00,1.799032E+00
10:48:00,1.873465E+04,3.753365E+04,8.419534E-01,2.828987E+00,8.238170E+03,6.626278E+03,3.702294E-01,4.994443E-01,0.000000E+00,3.830153E+03,0.000000E+00,2.886731E-01,0.000000E+00,2.121017E+03,0.000000E+00,1.598652E-01,7.704003E+03,8.061530E+03,3.462317E-01,6.075982E-01,2.570529E+04,2.382519E+04,1.155189E+00,1.795854E+00
10:51:00,1.870600E+04,3.723823E+04,8.406660E-01,2.806720E+00,8.219610E+03,6.666192E+03,3.693954E-01,5.024521E-01,0.000000E+00,3.832679E+03,0.000000E+00,2.888635E-01,0.000000E+00,2.124715E+03,0.000000E+00,1.601437E-01,7.683125E+03,8.110376E+03,3.452935E-01,6.112797E-01,2.567415E+04,2.377827E+04,1.153790E+00,1.792316E+00
10:54:00,1.867827E+04,3.693116E+04,8.394199E-01,2.783575E+00,8.201646E+03,6.705625E+03,3.685881E-01,5.054237E-01,0.000000E+00,3.835111E+03,0.000000E+00,2.890468E-01,0.000000E+00,2.128408E+03,0.000000E+00,1.604220E-01,7.662928E+03,8.158566E+03,3.443858E-01,6.149118E-01,2.564395E+04,2.372707E+04,1.152433E+00,1.788456E+00
10:57:00,1.865142E+04,3.661274E+04,8.382134E-01,2.759574E+00,8.184253E+03,6.744563E+03,3.678065E-01,5.083581E-01,0.000000E+00,3.837445E+03,0.000000E+00,2.892226E-01,0.000000E+00,2.132091E+03,0.000000E+00,1.606994E-01,7.643383E+03,8.206092E+03,3.435074E-01,6.184938E-01,2.561464E+04,2.367285E+04,1.151115E+00,1.784368E+00
11:00:00,1.862542E+04,3.628334E+04,8.370448E-01,2.734746E+00,8.167408E+03,6.782997E+03,3.670495E-01,5.112544E-01,0.000000E+00,3.839679E+03,0.000000E+00,2.893910E-01,0.000000E+00,2.135761E+03,0.000000E+00,1.609759E-01,7.624461E+03,8.252953E+03,3.426571E-01,6.220258E-01,2.558618E+04,2.361745E+04,1.149837E+00,1.780192E+00
11:03:00,1.860022E+04,3.594299E+04,8.359125E-01,2.709092E+00,8.151090E+03,6.820778E+03,3.663162E-01,5.141016E-01,0.000000E+00,3.841810E+03,0.000000E+00,2.895516E-01,0.000000E+00,2.139412E+03,0.000000E+00,1.612510E-01,7.606135E+03,8.299003E+03,3.418335E-01,6.254965E-01,2.555855E+04,2.356112E+04,1.148595E+00,1.775945E+00
11:06:00,1.857580E+04,3.559202E+04,8.348151E-01,2.682638E+00,8.135276E+03,6.857893E+03,3.656055E-01,5.168985E-01,0.000000E+00,3.843836E+03,0.000000E+00,2.897043E-01,0.000000E+00,2.143041E+03,0.000000E+00,1.615244E-01,7.588382E+03,8.344237E+03,3.410357E-01,6.289058E-01,2.553170E+04,2.350436E+04,1.147388E+00,1.771666E+00
11:09:00,1.855212E+04,3.523095E+04,8.337511E-01,2.655423E+00,8.119946E+03,6.894326E+03,3.649166E-01,5.196441E-01,0.000000E+00,3.845754E+03,0.000000E+00,2.898489E-01,0.000000E+00,2.146645E+03,0.000000E+00,1.617959E-01,7.571177E+03,8.388649E+03,3.402625E-01,6.322532E-01,2.550561E+04,2.344753E+04,1.146216E+00,1.767382E+00
11:12:00,1.852916E+04,3.486018E+04,8.327192E-01,2.627477E+00,8.105081E+03,6.930069E+03,3.642487E-01,5.223377E-01,0.000000E+00,3.847564E+03,0.000000E+00,2.899853E-01,0.000000E+00,2.150223E+03,0.000000E+00,1.620655E-01,7.554498E+03,8.432237E+03,3.395129E-01,6.355384E-01,2.548026E+04,2.339089E+04,1.145077E+00,1.763113E+00
11:15:00,1.850688E+04,3.448032E+04,8.317181E-01,2.598846E+00,8.090664E+03,6.965108E+03,3.636008E-01,5.249783E-01,0.000000E+00,3.849263E+03,0.000000E+00,2.901133E-01,0.000000E+00,2.153771E+03,0.000000E+00,1.623328E-01,7.538323E+03,8.474998E+03,3.387860E-01,6.387613E-01,2.545560E+04,2.333473E+04,1.143968E+00,1.758879E+00
11:18:00,1.848526E+04,3.409183E+04,8.307466E-01,2.569564E+00,8.076676E+03,6.999437E+03,3.629722E-01,5.275653E-01,0.000000E+00,3.850850E+03,0.000000E+00,2.902330E-01,0.000000E+00,2.157290E+03,0.000000E+00,1.625979E-01,7.522632E+03,8.516933E+03,3.380808E-01,6.419219E-01,2.543161E+04,2.327932E+04,1.142891E+00,1.754702E+00
11:21:00,1.846428E+04,3.369542E+04,8.298036E-01,2.539685E+00,8.063102E+03,7.033045E+03,3.623622E-01,5.300980E-01,0.000000E+00,3.852324E+03,0.000000E+00,2.903441E-01,0.000000E+00,2.160777E+03,0.000000E+00,1.628606E-01,7.507407E+03,8.558039E+03,3.373966E-01,6.450201E-01,2.540828E+04,2.322494E+04,1.141842E+00,1.750603E+00
11:24:00,1.844391E+04,3.329164E+04,8.288880E-01,2.509251E+00,8.049925E+03,7.065922E+03,3.617700E-01,5.325756E-01,0.000000E+00,3.853682E+03,0.000000E+00,2.904464E-01,0.000000E+00,2.164232E+03,0.000000E+00,1.631209E-01,7.492628E+03,8.598312E+03,3.367324E-01,6.480555E-01,2.538557E+04,2.317176E+04,1.140822E+00,1.746594E+00
11:27:00,1.842412E+04,3.288129E+04,8.279987E-01,2.478321E+00,8.037131E+03,7.098068E+03,3.611951E-01,5.349982E-01,0.000000E+00,3.854928E+03,0.000000E+00,2.905404E-01,0.000000E+00,2.167656E+03,0.000000E+00,1.633789E-01,7.478278E+03,8.637767E+03,3.360875E-01,6.510293E-01,2.536347E+04,2.312012E+04,1.139828E+00,1.742701E+00
11:30:00,1.840489E+04,3.246502E+04,8.271348E-01,2.446946E+00,8.024705E+03,7.129478E+03,3.606366E-01,5.373653E-01,0.000000E+00,3.856059E+03,0.000000E+00,2.906256E-01,0.000000E+00,2.171050E+03,0.000000E+00,1.636346E-01,7.464342E+03,8.676405E+03,3.354612E-01,6.539414E-01,2.534195E+04,2.307007E+04,1.138861E+00,1.738928E+00
11:33:00,1.838621E+04,3.204397E+04,8.262952E-01,2.415210E+00,8.012633E+03,7.160148E+03,3.600941E-01,5.396767E-01,0.000000E+00,3.857076E+03,0.000000E+00,2.907022E-01,0.000000E+00,2.174414E+03,0.000000E+00,1.638880E-01,7.450802E+03,8.714233E+03,3.348527E-01,6.567925E-01,2.532099E+04,2.302173E+04,1.137919E+00,1.735285E+00
11:36:00,1.836805E+04,3.161881E+04,8.254792E-01,2.383165E+00,8.000903E+03,7.190080E+03,3.595670E-01,5.419324E-01,0.000000E+00,3.857981E+03,0.000000E+00,2.907704E-01,0.000000E+00,2.177751E+03,0.000000E+00,1.641394E-01,7.437644E+03,8.751261E+03,3.342614E-01,6.595833E-01,2.530057E+04,2.297524E+04,1.137002E+00,1.731780E+00
11:39:00,1.835040E+04,3.119046E+04,8.246858E-01,2.350879E+00,7.989502E+03,7.219270E+03,3.590547E-01,5.441322E-01,0.000000E+00,3.858772E+03,0.000000E+00,2.908300E-01,0.000000E+00,2.181060E+03,0.000000E+00,1.643888E-01,7.424854E+03,8.787496E+03,3.336866E-01,6.623143E-01,2.528068E+04,2.293082E+04,1.136108E+00,1.728432E+00
11:42:00,1.833323E+04,3.075979E+04,8.239143E-01,2.318418E+00,7.978418E+03,7.247722E+03,3.585566E-01,5.462764E-01,0.000000E+00,3.859449E+03,0.000000E+00,2.908811E-01,0.000000E+00,2.184342E+03,0.000000E+00,1.646361E-01,7.412417E+03,8.822930E+03,3.331277E-01,6.649850E-01,2.526129E+04,2.288835E+04,1.135236E+00,1.725231E+00
11:45:00,1.831653E+04,3.032779E+04,8.231638E-01,2.285857E+00,7.967640E+03,7.275450E+03,3.580722E-01,5.483660E-01,0.000000E+00,3.860018E+03,0.000000E+00,2.909239E-01,0.000000E+00,2.187604E+03,0.000000E+00,1.648818E-01,7.400322E+03,8.857588E+03,3.325841E-01,6.675972E-01,2.524238E+04,2.284786E+04,1.134387E+00,1.722179E+00
11:48:00,1.830028E+04,2.989538E+04,8.224337E-01,2.253265E+00,7.957157E+03,7.302448E+03,3.576011E-01,5.504007E-01,0.000000E+00,3.860475E+03,0.000000E+00,2.909584E-01,0.000000E+00,2.190842E+03,0.000000E+00,1.651258E-01,7.388555E+03,8.891473E+03,3.320553E-01,6.701511E-01,2.522395E+04,2.280949E+04,1.133559E+00,1.719287E+00
11:51:00,1.828447E+04,2.946369E+04,8.217231E-01,2.220727E+00,7.946959E+03,7.328725E+03,3.571428E-01,5.523810E-01,0.000000E+00,3.860827E+03,0.000000E+00,2.909850E-01,0.000000E+00,2.194063E+03,0.000000E+00,1.653685E-01,7.377104E+03,8.924600E+03,3.315407E-01,6.726479E-01,2.520598E+04,2.277309E+04,1.132751E+00,1.716543E+00
11:54:00,1.826908E+04,2.903370E+04,8.210315E-01,2.188318E+00,7.937035E+03,7.354279E+03,3.566968E-01,5.543068E-01,0.000000E+00,3.861072E+03,0.000000E+00,2.910034E-01,0.000000E+00,2.197265E+03,0.000000E+00,1.656097E-01,7.365959E+03,8.956975E+03,3.310398E-01,6.750880E-01,2.518845E+04,2.273857E+04,1.131963E+00,1.713941E+00
11:57:00,1.825409E+04,2.860668E+04,8.203581E-01,2.156133E+00,7.927376E+03,7.379121E+03,3.562627E-01,5.561789E-01,0.000000E+00,3.861215E+03,0.000000E+00,2.910141E-01,0.000000E+00,2.200454E+03,0.000000E+00,1.658500E-01,7.355108E+03,8.988616E+03,3.305521E-01,6.774728E-01,2.517135E+04,2.270508E+04,1.131195E+00,1.711417E+00
12:00:00,1.823950E+04,2.818368E+04,8.197024E-01,2.124250E+00,7.917973E+03,7.403259E+03,3.558402E-01,5.579980E-01,0.000000E+00,3.861258E+03,0.000000E+00,2.910174E-01,0.000000E+00,2.203631E+03,0.000000E+00,1.660894E-01,7.344542E+03,9.019540E+03,3.300773E-01,6.798036E-01,2.515465E+04,2.267120E+04,1.130445E+00,1.708864E+00
12:03:00,1.822529E+04,2.776640E+04,8.190637E-01,2.092798E+00,7.908817E+03,7.426797E+03,3.554287E-01,5.597720E-01,0.000000E+00,3.861205E+03,0.000000E+00,2.910134E-01,0.000000E+00,2.206799E+03,0.000000E+00,1.663281E-01,7.334249E+03,9.049871E+03,3.296147E-01,6.820896E-01,2.513836E+04,2.263712E+04,1.129713E+00,1.706295E+00
12:06:00,1.821144E+04,2.735616E+04,8.184415E-01,2.061877E+00,7.899900E+03,7.449802E+03,3.550280E-01,5.615057E-01,0.000000E+00,3.861057E+03,0.000000E+00,2.910022E-01,0.000000E+00,2.209958E+03,0.000000E+00,1.665661E-01,7.324221E+03,9.079673E+03,3.291640E-01,6.843358E-01,2.512246E+04,2.260277E+04,1.128998E+00,1.703706E+00
12:09:00,1.819795E+04,2.695421E+04,8.178352E-01,2.031582E+00,7.891214E+03,7.472229E+03,3.546376E-01,5.631958E-01,0.000000E+00,3.860819E+03,0.000000E+00,2.909843E-01,0.000000E+00,2.213112E+03,0.000000E+00,1.668037E-01,7.314448E+03,9.108917E+03,3.287248E-01,6.865399E-01,2.510693E+04,2.256821E+04,1.128300E+00,1.701101E+00
12:12:00,1.818480E+04,2.656202E+04,8.172444E-01,2.002022E+00,7.882750E+03,7.494165E+03,3.542573E-01,5.648490E-01,0.000000E+00,3.860492E+03,0.000000E+00,2.909597E-01,0.000000E+00,2.216259E+03,0.000000E+00,1.670408E-01,7.304923E+03,9.137672E+03,3.282967E-01,6.887072E-01,2.509177E+04,2.253352E+04,1.127619E+00,1.698486E+00
12:15:00,1.817199E+04,2.618094E+04,8.166684E-01,1.973299E+00,7.874503E+03,7.515559E+03,3.538866E-01,5.664614E-01,0.000000E+00,3.860084E+03,0.000000E+00,2.909289E-01,0.000000E+00,2.219404E+03,0.000000E+00,1.672778E-01,7.295635E+03,9.165915E+03,3.278794E-01,6.908358E-01,2.507696E+04,2.249886E+04,1.126953E+00,1.695873E+00
12:18:00,1.815949E+04,2.581256E+04,8.161068E-01,1.945533E+00,7.866464E+03,7.536527E+03,3.535254E-01,5.680416E-01,0.000000E+00,3.859597E+03,0.000000E+00,2.908922E-01,0.000000E+00,2.222546E+03,0.000000E+00,1.675145E-01,7.286579E+03,9.193716E+03,3.274723E-01,6.929312E-01,2.506249E+04,2.246440E+04,1.126303E+00,1.693276E+00
12:21:00,1.814731E+04,2.545899E+04,8.155592E-01,1.918884E+00,7.858626E+03,7.556994E+03,3.531732E-01,5.695841E-01,0.000000E+00,3.859037E+03,0.000000E+00,2.908500E-01,0.000000E+00,2.225688E+03,0.000000E+00,1.677512E-01,7.277745E+03,9.221053E+03,3.270753E-01,6.949916E-01,2.504836E+04,2.243035E+04,1.125668E+00,1.690710E+00
12:24:00,1.813542E+04,2.512354E+04,8.150251E-01,1.893600E+00,7.850984E+03,7.577082E+03,3.528297E-01,5.710981E-01,0.000000E+00,3.858408E+03,0.000000E+00,2.908026E-01,0.000000E+00,2.228828E+03,0.000000E+00,1.679878E-01,7.269127E+03,9.248000E+03,3.266880E-01,6.970227E-01,2.503454E+04,2.239714E+04,1.125047E+00,1.688207E+00
12:27:00,1.812383E+04,2.480748E+04,8.145041E-01,1.869778E+00,7.843531E+03,7.596733E+03,3.524948E-01,5.725791E-01,0.000000E+00,3.857715E+03,0.000000E+00,2.907504E-01,0.000000E+00,2.231967E+03,0.000000E+00,1.682244E-01,7.260717E+03,9.274527E+03,3.263101E-01,6.990220E-01,2.502104E+04,2.236483E+04,1.124440E+00,1.685771E+00
12:30:00,1.811251E+04,2.451160E+04,8.139957E-01,1.847477E+00,7.836261E+03,7.616041E+03,3.521680E-01,5.740342E-01,0.000000E+00,3.856969E+03,0.000000E+00,2.906941E-01,0.000000E+00,2.235111E+03,0.000000E+00,1.684612E-01,7.252509E+03,9.300725E+03,3.259412E-01,7.009965E-01,2.500785E+04,2.233354E+04,1.123847E+00,1.683413E+00
12:33:00,1.810148E+04,2.423607E+04,8.134996E-01,1.826710E+00,7.829168E+03,7.634976E+03,3.518493E-01,5.754613E-01,0.000000E+00,3.856173E+03,0.000000E+00,2.906341E-01,0.000000E+00,2.238255E+03,0.000000E+00,1.686982E-01,7.244497E+03,9.326589E+03,3.255811E-01,7.029459E-01,2.499494E+04,2.230332E+04,1.123267E+00,1.681135E+00
12:36:00,1.809070E+04,2.398135E+04,8.130154E-01,1.807511E+00,7.822246E+03,7.653624E+03,3.515382E-01,5.768666E-01,0.000000E+00,3.855335E+03,0.000000E+00,2.905710E-01,0.000000E+00,2.241402E+03,0.000000E+00,1.689353E-01,7.236673E+03,9.352145E+03,3.252295E-01,7.048721E-01,2.498233E+04,2.227425E+04,1.122701E+00,1.678944E+00
12:39:00,1.808018E+04,2.374755E+04,8.125427E-01,1.789890E+00,7.815491E+03,7.671984E+03,3.512346E-01,5.782504E-01,0.000000E+00,3.854467E+03,0.000000E+00,2.905055E-01,0.000000E+00,2.244555E+03,0.000000E+00,1.691729E-01,7.229033E+03,9.377436E+03,3.248861E-01,7.067783E-01,2.496999E+04,2.224635E+04,1.122146E+00,1.676841E+00
12:42:00,1.806991E+04,2.353481E+04,8.120812E-01,1.773856E+00,7.808896E+03,7.690100E+03,3.509383E-01,5.796157E-01,0.000000E+00,3.853577E+03,0.000000E+00,2.904385E-01,0.000000E+00,2.247715E+03,0.000000E+00,1.694110E-01,7.221570E+03,9.402500E+03,3.245508E-01,7.086674E-01,2.495792E+04,2.221969E+04,1.121604E+00,1.674832E+00
12:45:00,1.805989E+04,2.334304E+04,8.116305E-01,1.759402E+00,7.802458E+03,7.707985E+03,3.506489E-01,5.809637E-01,0.000000E+00,3.852671E+03,0.000000E+00,2.903702E-01,0.000000E+00,2.250880E+03,0.000000E+00,1.696495E-01,7.214279E+03,9.427355E+03,3.242231E-01,7.105407E-01,2.494611E+04,2.219432E+04,1.121073E+00,1.672919E+00
12:48:00,1.805009E+04,2.317217E+04,8.111904E-01,1.746523E+00,7.796171E+03,7.725677E+03,3.503664E-01,5.822971E-01,0.000000E+00,3.851760E+03,0.000000E+00,2.903015E-01,0.000000E+00,2.254053E+03,0.000000E+00,1.698886E-01,7.207155E+03,9.452033E+03,3.239029E-01,7.124007E-01,2.493456E+04,2.217024E+04,1.120554E+00,1.671104E+00
