Time,PACKAGED ROOFTOP AIR CONDITIONER:DesPer 1:Des Heat Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 1:Des Heat Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 1:Des Cool Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 1:Des Sens Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 1:Des Tot Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 2:Des Heat Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 2:Des Heat Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 2:Des Cool Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 2:Des Sens Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 2:Des Tot Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 3:Des Heat Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 3:Des Heat Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 3:Des Cool Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 3:Des Sens Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 3:Des Tot Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 4:Des Heat Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 4:Des Heat Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 4:Des Cool Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 4:Des Sens Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 4:Des Tot Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 5:Des Heat Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 5:Des Heat Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 5:Des Cool Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 5:Des Sens Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 5:Des Tot Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 6:Des Heat Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 6:Des Heat Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 6:Des Cool Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 6:Des Sens Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 6:Des Tot Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 7:Des Heat Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 7:Des Heat Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 7:Des Cool Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 7:Des Sens Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 7:Des Tot Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER 1:DesPer 1:Des Heat Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER 1:DesPer 1:Des Heat Cap [W],PACKAGED ROOFTOP AIR CONDITIONER 1:DesPer 1:Des Cool Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER 1:DesPer 1:Des Sens Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER 1:DesPer 1:Des Tot Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER 1:DesPer 2:Des Heat Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER 1:DesPer 2:Des Heat Cap [W],PACKAGED ROOFTOP AIR CONDITIONER 1:DesPer 2:Des Cool Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER 1:DesPer 2:Des Sens Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER 1:DesPer 2:Des Tot Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER 1:DesPer 3:Des Heat Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER 1:DesPer 3:Des Heat Cap [W],PACKAGED ROOFTOP AIR CONDITIONER 1:DesPer 3:Des Cool Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER 1:DesPer 3:Des Sens Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER 1:DesPer 3:Des Tot Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER 1:DesPer 4:Des Heat Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER 1:DesPer 4:Des Heat Cap [W],PACKAGED ROOFTOP AIR CONDITIONER 1:DesPer 4:Des Cool Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER 1:DesPer 4:Des Sens Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER 1:DesPer 4:Des Tot Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER 1:DesPer 5:Des Heat Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER 1:DesPer 5:Des Heat Cap [W],PACKAGED ROOFTOP AIR CONDITIONER 1:DesPer 5:Des Cool Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER 1:DesPer 5:Des Sens Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER 1:DesPer 5:Des Tot Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER 1:DesPer 6:Des Heat Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER 1:DesPer 6:Des Heat Cap [W],PACKAGED ROOFTOP AIR CONDITIONER 1:DesPer 6:Des Cool Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER 1:DesPer 6:Des Sens Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER 1:DesPer 6:Des Tot Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER 1:DesPer 7:Des Heat Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER 1:DesPer 7:Des Heat Cap [W],PACKAGED ROOFTOP AIR CONDITIONER 1:DesPer 7:Des Cool Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER 1:DesPer 7:Des Sens Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER 1:DesPer 7:Des Tot Cool Cap [W]
01:00:00,1.024466E-01,1.437103E+03,1.366079E-01,1.817477E+03,3.912647E+03,1.024466E-01,2.168008E+03,1.366079E-01,8.428479E+02,2.852389E+03,1.024466E-01,1.756231E+03,1.366079E-01,1.391934E+03,4.838885E+03,1.024466E-01,1.766525E+03,1.366079E-01,1.378207E+03,4.785038E+03,6.737404E-01,3.134574E+04,1.366079E-01,0.000000E+00,0.000000E+00,6.124302E-01,2.277001E+04,1.366079E-01,0.000000E+00,0.000000E+00,4.990104E-01,2.136113E+04,1.366079E-01,0.000000E+00,0.000000E+00,6.848003E-02,9.606259E+02,3.881118E-01,5.163566E+03,1.111608E+04,6.848003E-02,1.449196E+03,1.852569E-01,1.143004E+03,3.868187E+03,6.848003E-02,1.173945E+03,2.680327E-01,2.731057E+03,9.494174E+03,6.848003E-02,1.180827E+03,2.659689E-01,2.683302E+03,9.316234E+03,2.410081E-01,1.121289E+04,1.310371E-01,0.000000E+00,0.000000E+00,1.692670E-01,6.293307E+03,1.310371E-01,0.000000E+00,0.000000E+00,2.167083E-01,9.276626E+03,1.310371E-01,0.000000E+00,0.000000E+00
02:00:00,1.024466E-01,1.476222E+03,1.366079E-01,1.765313E+03,3.859091E+03,1.024466E-01,2.207127E+03,1.366079E-01,7.906847E+02,2.680231E+03,1.024466E-01,1.795349E+03,1.366079E-01,1.339771E+03,4.635483E+03,1.024466E-01,1.805644E+03,1.366079E-01,1.326044E+03,4.582501E+03,6.904260E-01,3.212204E+04,1.366079E-01,0.000000E+00,0.000000E+00,6.260830E-01,2.327762E+04,1.366079E-01,0.000000E+00,0.000000E+00,5.155639E-01,2.206973E+04,1.366079E-01,0.000000E+00,0.000000E+00,6.848003E-02,9.867748E+02,4.392186E-01,5.675794E+03,1.240766E+04,6.848003E-02,1.475345E+03,2.049816E-01,1.186431E+03,4.021714E+03,6.848003E-02,1.200094E+03,3.266459E-01,3.203553E+03,1.108400E+04,6.848003E-02,1.206976E+03,3.183362E-01,3.090069E+03,1.067856E+04,2.305729E-01,1.072739E+04,1.310371E-01,0.000000E+00,0.000000E+00,1.675532E-01,6.229591E+03,1.310371E-01,0.000000E+00,0.000000E+00,2.083664E-01,8.919537E+03,1.310371E-01,0.000000E+00,0.000000E+00
03:00:00,1.024466E-01,1.505561E+03,1.366079E-01,1.726191E+03,3.818927E+03,1.024466E-01,2.236466E+03,1.366079E-01,7.515622E+02,2.552845E+03,1.024466E-01,1.824689E+03,1.366079E-01,1.300649E+03,4.485076E+03,1.024466E-01,1.834983E+03,1.366079E-01,1.286922E+03,4.432731E+03,6.979415E-01,3.247169E+04,1.366079E-01,0.000000E+00,0.000000E+00,6.355642E-01,2.363013E+04,1.366079E-01,0.000000E+00,0.000000E+00,5.240033E-01,2.243100E+04,1.366079E-01,0.000000E+00,0.000000E+00,6.848003E-02,1.006386E+03,3.054847E-01,3.860135E+03,8.539943E+03,6.848003E-02,1.494957E+03,1.545741E-01,8.504050E+02,2.888586E+03,6.848003E-02,1.219706E+03,2.448565E-01,2.331287E+03,8.039064E+03,6.848003E-02,1.226587E+03,2.410482E-01,2.270806E+03,7.821667E+03,1.907958E-01,8.876765E+03,1.310371E-01,0.000000E+00,0.000000E+00,1.411607E-01,5.248323E+03,1.310371E-01,0.000000E+00,0.000000E+00,1.707258E-01,7.308255E+03,1.310371E-01,0.000000E+00,0.000000E+00
04:00:00,1.024466E-01,1.534900E+03,1.366079E-01,1.687068E+03,3.778760E+03,1.024466E-01,2.265805E+03,1.366079E-01,7.124398E+02,2.426921E+03,1.024466E-01,1.854028E+03,1.366079E-01,1.261526E+03,4.336475E+03,1.024466E-01,1.864322E+03,1.366079E-01,1.247799E+03,4.284757E+03,7.007399E-01,3.260189E+04,1.366079E-01,0.000000E+00,0.000000E+00,6.387517E-01,2.374864E+04,1.366079E-01,0.000000E+00,0.000000E+00,5.264742E-01,2.253677E+04,1.366079E-01,0.000000E+00,0.000000E+00,6.848003E-02,1.025998E+03,2.383952E-01,2.944112E+03,6.594332E+03,6.848003E-02,1.514569E+03,1.310371E-01,6.833868E+02,2.327952E+03,6.848003E-02,1.239318E+03,1.886270E-01,1.741904E+03,5.987766E+03,6.848003E-02,1.246199E+03,1.855020E-01,1.694405E+03,5.818337E+03,1.747928E-01,8.132227E+03,1.310371E-01,0.000000E+00,0.000000E+00,1.302201E-01,4.841553E+03,1.310371E-01,0.000000E+00,0.000000E+00,1.588617E-01,6.800387E+03,1.310371E-01,0.000000E+00,0.000000E+00
05:00:00,1.024466E-01,1.554460E+03,1.366079E-01,1.660987E+03,3.751982E+03,1.024466E-01,2.285364E+03,1.366079E-01,6.863582E+02,2.343772E+03,1.024466E-01,1.873587E+03,1.366079E-01,1.235445E+03,4.238398E+03,1.024466E-01,1.883882E+03,1.366079E-01,1.221718E+03,4.187094E+03,7.033155E-01,3.272172E+04,1.366079E-01,0.000000E+00,0.000000E+00,6.403931E-01,2.380967E+04,1.366079E-01,0.000000E+00,0.000000E+00,5.279561E-01,2.260020E+04,1.366079E-01,0.000000E+00,0.000000E+00,6.848003E-02,1.039072E+03,2.023119E-01,2.459868E+03,5.556563E+03,6.848003E-02,1.527643E+03,1.310371E-01,6.583688E+02,2.248194E+03,6.848003E-02,1.252392E+03,1.557540E-01,1.408597E+03,4.832426E+03,6.848003E-02,1.259273E+03,1.530709E-01,1.368950E+03,4.691691E+03,1.684193E-01,7.835701E+03,1.310371E-01,0.000000E+00,0.000000E+00,1.243801E-01,4.624423E+03,1.310371E-01,0.000000E+00,0.000000E+00,1.526342E-01,6.533808E+03,1.310371E-01,0.000000E+00,0.000000E+00
06:00:00,1.024466E-01,1.534900E+03,1.366079E-01,1.687068E+03,3.778760E+03,1.024466E-01,2.265805E+03,1.366079E-01,7.124398E+02,2.426921E+03,1.024466E-01,1.854028E+03,1.366079E-01,1.261526E+03,4.336475E+03,1.024466E-01,1.864322E+03,1.366079E-01,1.247799E+03,4.284757E+03,7.046912E-01,3.278573E+04,1.366079E-01,0.000000E+00,0.000000E+00,6.413892E-01,2.384670E+04,1.366079E-01,0.000000E+00,0.000000E+00,5.293755E-01,2.266096E+04,1.366079E-01,0.000000E+00,0.000000E+00,6.848003E-02,1.025998E+03,1.760399E-01,2.174042E+03,4.869501E+03,6.848003E-02,1.514569E+03,1.310371E-01,6.833868E+02,2.327952E+03,6.848003E-02,1.239318E+03,1.360971E-01,1.256809E+03,4.320260E+03,6.848003E-02,1.246199E+03,1.349179E-01,1.232362E+03,4.231748E+03,1.646165E-01,7.658773E+03,1.310371E-01,0.000000E+00,0.000000E+00,1.208295E-01,4.492414E+03,1.310371E-01,0.000000E+00,0.000000E+00,1.488889E-01,6.373485E+03,1.310371E-01,0.000000E+00,0.000000E+00
07:00:00,1.024466E-01,1.466442E+03,1.366079E-01,1.778354E+03,3.872480E+03,1.024466E-01,2.197347E+03,1.366079E-01,8.037255E+02,2.723021E+03,1.024466E-01,1.785570E+03,1.366079E-01,1.352812E+03,4.686025E+03,1.024466E-01,1.795864E+03,1.366079E-01,1.339085E+03,4.632829E+03,7.056535E-01,3.283050E+04,1.366079E-01,0.000000E+00,0.000000E+00,6.420055E-01,2.386962E+04,1.366079E-01,0.000000E+00,0.000000E+00,5.303286E-01,2.270176E+04,1.366079E-01,0.000000E+00,0.000000E+00,6.848003E-02,9.802376E+02,1.695457E-01,2.207136E+03,4.806181E+03,6.848003E-02,1.468808E+03,1.310371E-01,7.709499E+02,2.611977E+03,6.848003E-02,1.193557E+03,1.356452E-01,1.343278E+03,4.653001E+03,6.848003E-02,1.200438E+03,1.345903E-01,1.319308E+03,4.564405E+03,1.621157E-01,7.542426E+03,1.310371E-01,0.000000E+00,0.000000E+00,1.184666E-01,4.404559E+03,1.310371E-01,0.000000E+00,0.000000E+00,1.464103E-01,6.267381E+03,1.310371E-01,0.000000E+00,0.000000E+00
08:00:00,1.024466E-01,1.300187E+03,1.366079E-01,2.000048E+03,4.100090E+03,1.024466E-01,2.031092E+03,1.366079E-01,1.025419E+03,3.476501E+03,1.024466E-01,1.619315E+03,1.366079E-01,1.574506E+03,5.577440E+03,1.024466E-01,1.629609E+03,1.366079E-01,1.560779E+03,5.029805E+03,7.061614E-01,3.285413E+04,1.366079E-01,0.000000E+00,0.000000E+00,6.424431E-01,2.388589E+04,1.366079E-01,0.000000E+00,0.000000E+00,5.308748E-01,2.272514E+04,1.366079E-01,0.000000E+00,0.000000E+00,6.848003E-02,8.691050E+02,1.730284E-01,2.533272E+03,5.193198E+03,6.848003E-02,1.357675E+03,1.310371E-01,9.836030E+02,3.334730E+03,6.848003E-02,1.082425E+03,1.346293E-01,1.551701E+03,5.496658E+03,6.848003E-02,1.089306E+03,1.335869E-01,1.526262E+03,4.918571E+03,1.603514E-01,7.460341E+03,1.310371E-01,0.000000E+00,0.000000E+00,1.167759E-01,4.341702E+03,1.310371E-01,0.000000E+00,0.000000E+00,1.446517E-01,6.192101E+03,1.310371E-01,0.000000E+00,0.000000E+00
09:00:00,1.024466E-01,1.114373E+03,3.330962E-01,5.480951E+03,1.061768E+04,1.024466E-01,1.845277E+03,1.366079E-01,1.273194E+03,4.380607E+03,1.024466E-01,1.433500E+03,1.366079E-01,1.822281E+03,6.650343E+03,1.024466E-01,1.443794E+03,1.366079E-01,1.808554E+03,5.286010E+03,7.066737E-01,3.287796E+04,1.366079E-01,0.000000E+00,0.000000E+00,6.427586E-01,2.389762E+04,1.366079E-01,0.000000E+00,0.000000E+00,5.313344E-01,2.274482E+04,1.366079E-01,0.000000E+00,0.000000E+00,6.848003E-02,7.448980E+02,1.928472E-01,3.173215E+03,6.147142E+03,6.848003E-02,1.233468E+03,1.310371E-01,1.221274E+03,4.201968E+03,6.848003E-02,9.582175E+02,1.456228E-01,1.942535E+03,7.089207E+03,6.848003E-02,9.650988E+02,1.433710E-01,1.898090E+03,5.547704E+03,1.590431E-01,7.399473E+03,1.310371E-01,0.000000E+00,0.000000E+00,1.155072E-01,4.294532E+03,1.310371E-01,0.000000E+00,0.000000E+00,1.433407E-01,6.135980E+03,1.310371E-01,0.000000E+00,0.000000E+00
10:00:00,1.024466E-01,9.481174E+02,7.328371E-01,1.324779E+04,2.458073E+04,1.024466E-01,1.679022E+03,1.366079E-01,1.494888E+03,5.130760E+03,1.024466E-01,1.267245E+03,1.366079E-01,2.043975E+03,7.685237E+03,1.024466E-01,1.277539E+03,1.366079E-01,2.030248E+03,5.515248E+03,7.070456E-01,3.289526E+04,1.366079E-01,0.000000E+00,0.000000E+00,6.429910E-01,2.390626E+04,1.366079E-01,0.000000E+00,0.000000E+00,5.316812E-01,2.275966E+04,1.366079E-01,0.000000E+00,0.000000E+00,6.848003E-02,6.337654E+02,2.248633E-01,4.064945E+03,7.542337E+03,6.848003E-02,1.122336E+03,1.310371E-01,1.433927E+03,4.921530E+03,6.848003E-02,8.470849E+02,1.756232E-01,2.627735E+03,9.880144E+03,6.848003E-02,8.539662E+02,1.731730E-01,2.573673E+03,6.991485E+03,1.580424E-01,7.352913E+03,1.310371E-01,0.000000E+00,0.000000E+00,1.145276E-01,4.258110E+03,1.310371E-01,0.000000E+00,0.000000E+00,1.423309E-01,6.092755E+03,1.310371E-01,0.000000E+00,0.000000E+00
