Time,THERMAL ZONE 1:ATLANTA HARTSFIELD INTL AP ANN HTG WIND 99.6% CONDNS WS=>MCDB:Des Heat Load [W],THERMAL ZONE 1:ATLANTA HARTSFIELD INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:ATLANTA HARTSFIELD INTL AP ANN HTG WIND 99.6% CONDNS WS=>MCDB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:ATLANTA HARTSFIELD INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:ATLANTA HARTSFIELD INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:ATLANTA HARTSFIELD INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:ATLANTA HARTSFIELD INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:ATLANTA HARTSFIELD INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:ATLANTA HARTSFIELD INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:ATLANTA HARTSFIELD INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:ATLANTA HARTSFIELD INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:ATLANTA HARTSFIELD INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:ATLANTA HARTSFIELD INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:ATLANTA HARTSFIELD INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:ATLANTA HARTSFIELD INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:ATLANTA HARTSFIELD INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:ATLANTA HARTSFIELD INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:ATLANTA HARTSFIELD INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:ATLANTA HARTSFIELD INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:ATLANTA HARTSFIELD INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:ATLANTA HARTSFIELD INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:ATLANTA HARTSFIELD INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:ATLANTA HARTSFIELD INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:ATLANTA HARTSFIELD INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:ATLANTA HARTSFIELD INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:ATLANTA HARTSFIELD INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:ATLANTA HARTSFIELD INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:ATLANTA HARTSFIELD INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8::Des Heat Load [W],THERMAL ZONE 8::Des Sens Cool Load [W],THERMAL ZONE 8::Des Heat Mass Flow [kg/s],THERMAL ZONE 8::Des Cool Mass Flow [kg/s]
11:00:00,9.431190E+04,3.744879E+04,1.777756E+00,2.626620E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.104586E+02,6.228458E+00,2.083096E-03,4.363878E-04,1.467093E+03,2.756501E+02,3.509105E-02,3.104878E-02,1.839130E+03,8.366950E+02,4.398971E-02,9.423481E-02,1.767496E+03,7.562739E+02,4.227631E-02,8.517007E-02,1.312720E+03,1.815162E+02,3.139863E-02,2.044452E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
12:00:00,3.028274E+05,9.226791E+04,7.154665E+00,9.467625E+00,1.846605E+03,6.018862E+02,4.216735E-02,6.215457E-02,1.937732E+03,8.358956E+02,4.452709E-02,8.335442E-02,1.337027E+01,0.000000E+00,2.850444E-04,0.000000E+00,2.055278E+02,0.000000E+00,4.381961E-03,0.000000E+00,1.465127E+02,0.000000E+00,3.123652E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13:00:00,3.027894E+05,9.863605E+04,7.226405E+00,1.066496E+01,1.732714E+03,6.411801E+02,4.147069E-02,6.975798E-02,1.824385E+03,8.174012E+02,4.362943E-02,8.874828E-02,2.225238E+02,0.000000E+00,4.749317E-03,0.000000E+00,4.633915E+02,4.163008E+01,9.889561E-03,2.931305E-03,3.976690E+02,0.000000E+00,8.485550E-03,0.000000E+00,1.116396E+02,0.000000E+00,2.391619E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
14:00:00,3.020892E+05,1.026442E+05,7.213738E+00,1.120050E+01,1.376655E+03,6.121880E+02,3.292789E-02,6.665260E-02,1.366278E+03,7.723048E+02,3.267919E-02,8.408107E-02,4.740308E+02,0.000000E+00,1.010582E-02,0.000000E+00,7.262584E+02,2.234426E+02,1.548303E-02,1.568259E-02,6.615036E+02,0.000000E+00,1.410253E-02,0.000000E+00,3.532174E+02,0.000000E+00,7.530207E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
15:00:00,3.018612E+05,1.027117E+05,7.208711E+00,1.123547E+01,1.192469E+03,6.113737E+02,2.852239E-02,6.656280E-02,1.145777E+03,7.807523E+02,2.740538E-02,8.501229E-02,6.479020E+02,0.000000E+00,1.381256E-02,0.000000E+00,9.139289E+02,3.941548E+02,1.948396E-02,2.758849E-02,8.548615E+02,1.007944E+02,1.822470E-02,7.094284E-03,5.099341E+02,0.000000E+00,1.087123E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
16:00:00,3.017515E+05,9.792239E+04,7.206148E+00,1.071739E+01,1.158631E+03,6.176292E+02,2.771302E-02,6.724345E-02,1.069299E+03,7.984593E+02,2.557590E-02,8.694125E-02,7.302420E+02,9.842756E+01,1.556795E-02,6.897795E-03,1.001912E+03,5.184169E+02,2.135966E-02,3.628710E-02,9.530515E+02,2.006622E+02,2.031800E-02,1.404360E-02,5.961646E+02,0.000000E+00,1.270957E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
17:00:00,3.016931E+05,9.144609E+04,7.204730E+00,1.000963E+01,1.146226E+03,6.237087E+02,2.741632E-02,6.790544E-02,1.029022E+03,8.090566E+02,2.461271E-02,8.809565E-02,7.756871E+02,2.573908E+02,1.653679E-02,1.801940E-02,1.053125E+03,5.941333E+02,2.245147E-02,4.158698E-02,1.013693E+03,2.796764E+02,2.161082E-02,1.957289E-02,6.456796E+02,8.802665E+00,1.376518E-02,6.178282E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
18:00:00,3.016574E+05,8.322464E+04,7.203870E+00,9.109687E+00,1.142161E+03,6.165584E+02,2.731909E-02,6.712678E-02,1.005222E+03,8.037075E+02,2.404359E-02,8.751307E-02,8.034372E+02,3.470651E+02,1.712839E-02,2.429953E-02,1.087548E+03,6.397368E+02,2.318533E-02,4.477856E-02,1.056422E+03,3.361472E+02,2.252176E-02,2.352494E-02,6.750158E+02,1.414947E+02,1.439059E-02,9.903095E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
19:00:00,3.016337E+05,7.065697E+04,7.203301E+00,7.732332E+00,1.141734E+03,5.761698E+02,2.730887E-02,6.273125E-02,9.901641E+02,7.679309E+02,2.368348E-02,8.362105E-02,8.211678E+02,3.802332E+02,1.750639E-02,2.663187E-02,1.112111E+03,6.355609E+02,2.370899E-02,4.448869E-02,1.088210E+03,3.579672E+02,2.319944E-02,2.505199E-02,6.938458E+02,1.885221E+02,1.479203E-02,1.320006E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
20:00:00,3.016173E+05,6.117905E+04,7.202909E+00,6.692310E+00,1.142921E+03,4.927880E+02,2.733725E-02,5.365295E-02,9.799909E+02,6.947438E+02,2.344017E-02,7.565227E-02,8.332016E+02,3.199392E+02,1.776294E-02,2.240743E-02,1.130792E+03,5.842807E+02,2.410725E-02,4.089836E-02,1.112944E+03,3.505089E+02,2.372673E-02,2.453003E-02,7.065832E+02,1.882904E+02,1.506358E-02,1.318701E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
21:00:00,3.016057E+05,5.337417E+04,7.202631E+00,5.835421E+00,1.144777E+03,3.790348E+02,2.738165E-02,4.126702E-02,9.728704E+02,5.951286E+02,2.326985E-02,6.480337E-02,8.416761E+02,1.952040E+02,1.794360E-02,1.366615E-02,1.145485E+03,5.025052E+02,2.442047E-02,3.517254E-02,1.132845E+03,3.042367E+02,2.415101E-02,2.129171E-02,7.155484E+02,1.042234E+02,1.525470E-02,7.297280E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
22:00:00,3.015973E+05,4.554772E+04,7.202430E+00,4.977567E+00,1.146840E+03,2.734987E+02,2.743099E-02,2.977610E-02,9.677836E+02,4.971195E+02,2.314818E-02,5.412912E-02,8.477970E+02,6.402269E+01,1.807409E-02,4.481122E-03,1.157268E+03,4.084645E+02,2.467168E-02,2.858902E-02,1.149111E+03,2.361772E+02,2.449777E-02,1.652863E-02,7.220278E+02,7.873325E-01,1.539284E-02,5.509517E-05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
23:00:00,3.015912E+05,3.930462E+04,7.202283E+00,4.293947E+00,1.148840E+03,1.508461E+02,2.747884E-02,1.642245E-02,9.641394E+02,3.479188E+02,2.306101E-02,3.788079E-02,8.522444E+02,0.000000E+00,1.816891E-02,0.000000E+00,1.166726E+03,2.807088E+02,2.487331E-02,1.964665E-02,1.162389E+03,1.637013E+02,2.478084E-02,1.145648E-02,7.267333E+02,0.000000E+00,1.549315E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
24:00:00,3.015867E+05,3.319739E+04,7.202176E+00,3.625509E+00,1.150722E+03,9.318429E+01,2.752384E-02,1.014466E-02,9.614570E+02,2.814784E+02,2.299685E-02,3.064413E-02,8.555844E+02,0.000000E+00,1.824011E-02,0.000000E+00,1.174508E+03,1.948471E+02,2.503922E-02,1.363680E-02,1.173480E+03,9.594422E+01,2.501729E-02,6.714563E-03,7.302766E+02,0.000000E+00,1.556869E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
Peak,3.028274E+05,1.027117E+05,7.154665E+00,1.123547E+01,1.846605E+03,6.411801E+02,4.216735E-02,6.975798E-02,1.937732E+03,8.358956E+02,4.452709E-02,8.335442E-02,2.390281E+03,6.365954E+02,5.612257E-02,6.140976E-02,2.799363E+03,1.286235E+03,6.585210E-02,1.435765E-01,2.813321E+03,1.189555E+03,6.618514E-02,1.328672E-01,2.257276E+03,5.965444E+02,5.295775E-02,5.803574E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00

Peak Vol Flow (m3/s),,,6.162626E+00,9.677601E+00,,,3.632059E-02,6.008561E-02,,,3.835314E-02,7.179682E-02,,,4.834083E-02,5.289492E-02,,,5.672130E-02,1.236687E-01,,,5.700816E-02,1.144444E-01,,,4.561483E-02,4.998873E-02,,,0.000000E+00,0.000000E+00
